STATE_INDEX,ORDER_NODE_IDS,ROUTE_NODE_IDS,ROUTE_NAMES,ROAD_DISTANCE_KM,IS_OPTIMAL,GAP_TO_OPTIMUM_PCT
273,IP03 -> IP06 -> IP05,DC00 -> IP03 -> IP06 -> IP05 -> DC00,ALMACÉN ESPECIALIZADO DE MEDICAMENTOS DE LA RIS TAYACAJA -> POCCYACC -> CHACHAS -> TOCAS -> ALMACÉN ESPECIALIZADO DE MEDICAMENTOS DE LA RIS TAYACAJA,176.28480000000002,True,0.0
84,IP05 -> IP06 -> IP03,DC00 -> IP05 -> IP06 -> IP03 -> DC00,ALMACÉN ESPECIALIZADO DE MEDICAMENTOS DE LA RIS TAYACAJA -> TOCAS -> CHACHAS -> POCCYACC -> ALMACÉN ESPECIALIZADO DE MEDICAMENTOS DE LA RIS TAYACAJA,176.28480000000002,True,0.0
98,IP05 -> IP03 -> IP06,DC00 -> IP05 -> IP03 -> IP06 -> DC00,ALMACÉN ESPECIALIZADO DE MEDICAMENTOS DE LA RIS TAYACAJA -> TOCAS -> POCCYACC -> CHACHAS -> ALMACÉN ESPECIALIZADO DE MEDICAMENTOS DE LA RIS TAYACAJA,188.5478,False,6.956356985968147
266,IP06 -> IP03 -> IP05,DC00 -> IP06 -> IP03 -> IP05 -> DC00,ALMACÉN ESPECIALIZADO DE MEDICAMENTOS DE LA RIS TAYACAJA -> CHACHAS -> POCCYACC -> TOCAS -> ALMACÉN ESPECIALIZADO DE MEDICAMENTOS DE LA RIS TAYACAJA,188.5478,False,6.956356985968147
161,IP03 -> IP05 -> IP06,DC00 -> IP03 -> IP05 -> IP06 -> DC00,ALMACÉN ESPECIALIZADO DE MEDICAMENTOS DE LA RIS TAYACAJA -> POCCYACC -> TOCAS -> CHACHAS -> ALMACÉN ESPECIALIZADO DE MEDICAMENTOS DE LA RIS TAYACAJA,189.4538,False,7.470298063134191
140,IP06 -> IP05 -> IP03,DC00 -> IP06 -> IP05 -> IP03 -> DC00,ALMACÉN ESPECIALIZADO DE MEDICAMENTOS DE LA RIS TAYACAJA -> CHACHAS -> TOCAS -> POCCYACC -> ALMACÉN ESPECIALIZADO DE MEDICAMENTOS DE LA RIS TAYACAJA,189.4538,False,7.470298063134191
