NODE_ID,IP01,IP02,IP03,IP04,IP05,IP06,IP07
IP01,0.0,7.7633473649893325,8.423151200810508,8.291124698299827,4.900054674624876,7.13943212748915,10.109996982375797
IP02,7.7633473649893325,0.0,14.707459643861192,4.832660505614966,12.146649624639656,14.90258791440867,5.3404466205425445
IP03,8.423151200810508,14.707459643861192,0.0,16.57933834111861,3.9341788873860284,6.538044492262275,18.307017604328607
IP04,8.291124698299827,4.832660505614966,16.57933834111861,0.0,13.190619590120123,14.749983869790453,1.8993181401431736
IP05,4.900054674624876,12.146649624639656,3.9341788873860284,13.190619590120123,0.0,4.051367721569224,15.007321080407904
IP06,7.13943212748915,14.90258791440867,6.538044492262275,14.749983869790453,4.051367721569224,0.0,16.647406135449998
IP07,10.109996982375797,5.3404466205425445,18.307017604328607,1.8993181401431736,15.007321080407904,16.647406135449998,0.0
